disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2,milex_a,milex_b,milper_a,milper_b,irst_a,irst_b,pec_a,pec_b,tpop_a,tpop_b,upop_a,upop_b,cinc_a,cinc_b,milex_ratio,milper_ratio,irst_ratio,pec_ratio,tpop_ratio,upop_ratio,cinc_ratio,power_asymmetry
4414,4414,373,AZE,371,ARM,2006,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,5,365,1606,17,17,17,75,75,75,0.0,0,0,0,0,658000.0,184000.0,67.0,48.0,300.0,0.0,28700.0,2881.0,8665.0,3003.0,2192.0,1083.0,0.001385114,0.000632218,3.576086957,1.395833333,?,9.961818813,2.885447885,2.024007387,2.19088241,0.000752897
4414,4414,373,AZE,371,ARM,2007,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,6,365,1971,17,17,17,75,75,75,0.0,0,0,0,0,936000.0,296000.0,67.0,44.0,150.0,0.0,26301.0,3358.0,8770.0,2990.0,2518.0,1078.0,0.001393514,0.000613626,3.162162162,1.522727273,?,7.832340679,2.933110368,2.33580705,2.270951346,0.000779888
4414,4414,373,AZE,371,ARM,2008,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,7,366,2337,17,17,17,75,75,75,0.0,0,0,0,0,1585000.0,396000.0,67.0,42.0,150.0,0.0,28200.0,4002.0,8878.0,2977.0,2563.0,1074.0,0.001456468,0.000599732,4.002525253,1.595238095,?,7.046476762,2.982196842,2.386405959,2.428532847,0.000856737
4414,4414,373,AZE,371,ARM,2009,9,8,2002,31,12,2010,0,0,0.0,18,4,1,1,1,0,0,0,0.0,18,4,1,1,1,1,0.0,18,4,1,3,1,3,1,0,8,365,2702,17,17,17,75,75,75,0.0,0,0,0,0,1500000.0,401000.0,67.0,42.0,120.0,0.0,24563.0,3359.0,8986.0,2968.0,2625.0,1070.0,0.001398562,0.000583155,3.740648379,1.595238095,?,7.312593034,3.027628032,2.453271028,2.398266767,0.000815407
4414,4414,373,AZE,371,ARM,2010,9,8,2002,31,12,2010,5,3,2.0,18,4,1,1,1,0,0,0,2.0,18,4,1,1,1,1,2.0,18,4,1,3,1,3,1,0,9,365,3067,17,17,17,75,75,75,0.0,0,0,0,0,1502000.0,422000.0,67.0,47.0,120.0,0.0,24077.0,3292.0,9095.0,2963.0,2690.0,1066.0,0.001365947,0.000613689,3.559241706,1.425531915,?,7.313791009,3.069524131,2.523452158,2.225796036,0.000752258
4415,4415,350,GRC,640,TUR,2002,11,8,2002,11,8,2002,5,3,0.0,7,3,0,1,1,1,0,0,0.0,0,1,1,0,1,1,0.0,7,3,1,3,1,3,1,0,1,1,1,7,0,7,49,84,49,0.0,0,0,0,0,4571000.0,8034000.0,178.0,515.0,1835.0,16467.0,64763.0,117523.0,11026.0,65022.0,3970.0,24595.0,0.00406268,0.014333392,0.568956933,0.345631068,0.111434991,0.5510666,0.169573375,0.161414922,0.283441638,0.010270712
4415,4415,640,TUR,350,GRC,2002,11,8,2002,11,8,2002,5,3,0.0,7,3,0,1,1,0,1,1,0.0,7,3,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,84,0.0,0,0,0,0,8034000.0,4571000.0,515.0,178.0,16467.0,1835.0,117523.0,64763.0,65022.0,11026.0,24595.0,3970.0,0.014333392,0.00406268,1.757602275,2.893258427,8.973841962,1.814662693,5.897152186,6.195214106,3.528063162,0.010270712
4416,4416,365,RUS,372,GRG,2003,3,2,2003,3,2,2003,5,3,0.0,8,3,0,1,1,1,1,2,0.0,8,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,65,0.0,0,0,0,0,65200000.0,350000.0,961.0,18.0,61450.0,0.0,1119895.0,3248.0,144880.0,4565.0,50680.0,1089.0,0.049654987,0.000469882,186.2857143,53.38888889,?,344.7952586,31.73713034,46.53810836,105.675496,0.049185105
4416,4416,372,GRG,365,RUS,2003,3,2,2003,3,2,2003,5,3,0.0,8,3,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,8,3,1,3,1,3,1,0,1,1,1,7,0,7,49,65,49,0.0,0,0,0,0,350000.0,65200000.0,18.0,961.0,0.0,61450.0,3248.0,1119895.0,4565.0,144880.0,1089.0,50680.0,0.000469882,0.049654987,0.005368098,0.018730489,0.0,0.002900272,0.031508835,0.021487766,0.009462932,0.049185105
4417,4417,365,RUS,390,DEN,2003,26,4,2003,26,4,2003,5,3,0.0,7,3,0,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,7,3,1,3,1,3,1,0,1,1,1,7,0,7,49,75,49,0.0,0,0,0,0,65200000.0,3208000.0,961.0,23.0,61450.0,0.0,1119895.0,34617.0,144880.0,5383.0,50680.0,1103.0,0.049654987,0.001326212,20.32418953,41.7826087,?,32.35101251,26.91436002,45.94741614,37.44122507,0.048328775
4417,4417,390,DEN,365,RUS,2003,26,4,2003,26,4,2003,5,3,0.0,7,3,0,1,1,0,0,0,0.0,7,3,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,75,0.0,0,0,0,0,3208000.0,65200000.0,23.0,961.0,0.0,61450.0,34617.0,1119895.0,5383.0,144880.0,1103.0,50680.0,0.001326212,0.049654987,0.049202454,0.023933403,0.0,0.030910934,0.037154887,0.021764009,0.026708528,0.048328775
4418,4418,373,AZE,630,IRN,2003,27,5,2003,27,5,2003,5,3,0.0,10,3,0,1,1,1,0,0,0.0,10,3,1,0,0,0,0.0,9,3,1,3,1,3,1,0,1,1,1,8,8,7,20,20,49,0.0,0,0,0,0,950000.0,4271000.0,66.0,540.0,250.0,7869.0,24061.0,255769.0,8370.0,68543.0,2145.0,23065.0,0.001426277,0.013265464,0.222430344,0.122222222,0.031770238,0.094073168,0.122113126,0.092998049,0.107518086,0.011839187
4418,4418,630,IRN,373,AZE,2003,27,5,2003,27,5,2003,5,3,0.0,10,3,0,1,1,0,0,0,0.0,9,3,1,1,0,0,0.0,10,3,1,1,3,1,3,0,1,1,1,8,7,8,20,49,20,0.0,0,0,0,0,4271000.0,950000.0,540.0,66.0,7869.0,250.0,255769.0,24061.0,68543.0,8370.0,23065.0,2145.0,0.013265464,0.001426277,4.495789474,8.181818182,31.476,10.63002369,8.189127838,10.75291375,9.300760799,0.011839187
4419,4419,359,MLD,369,UKR,2003,1,7,2003,31,1,2004,0,0,0.0,13,3,0,1,1,1,1,1,0.0,13,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,184,184,11,11,0,49,49,0,0.0,0,0,0,0,150000.0,5500000.0,7.0,296.0,850.0,36932.0,2295.0,233639.0,3896.0,47807.0,595.0,12282.0,0.000415062,0.014588431,0.027272727,0.023648649,0.023015271,0.009822846,0.081494342,0.048444879,0.028451479,0.014173369
4419,4419,359,MLD,369,UKR,2004,1,7,2003,31,1,2004,5,3,0.0,13,3,0,1,1,1,1,1,0.0,13,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,2,32,216,11,11,0,49,49,49,0.0,0,0,0,0,175000.0,6000000.0,7.0,242.0,1012.0,38738.0,2211.0,228556.0,3828.0,47450.0,591.0,12265.0,0.000422868,0.013673441,0.029166667,0.02892562,0.026124219,0.009673778,0.080674394,0.048185895,0.030926221,0.013250573
4419,4419,369,UKR,359,MLD,2003,1,7,2003,31,1,2004,0,0,0.0,13,3,0,1,1,0,0,0,0.0,0,1,1,1,1,1,0.0,13,3,1,3,1,3,1,0,1,184,184,11,0,11,49,49,49,0.0,0,0,0,0,5500000.0,150000.0,296.0,7.0,36932.0,850.0,233639.0,2295.0,47807.0,3896.0,12282.0,595.0,0.014588431,0.000415062,36.66666667,42.28571429,43.44941176,101.8034858,12.27079055,20.64201681,35.14755756,0.014173369
4419,4419,369,UKR,359,MLD,2004,1,7,2003,31,1,2004,5,3,0.0,13,3,0,1,1,0,0,0,0.0,0,1,1,1,1,1,0.0,13,3,1,3,1,3,1,0,2,32,216,11,0,11,49,65,49,0.0,0,0,0,0,6000000.0,175000.0,242.0,7.0,38738.0,1012.0,228556.0,2211.0,47450.0,3828.0,12265.0,591.0,0.013673441,0.000422868,34.28571429,34.57142857,38.27865613,103.3722298,12.39550679,20.75296108,32.33502068,0.013250573
4420,4420,365,RUS,372,GRG,2003,20,9,2003,20,9,2003,5,3,0.0,7,3,0,1,1,1,1,2,0.0,7,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,7,7,0,49,49,75,0.0,0,0,0,0,65200000.0,350000.0,961.0,18.0,61450.0,0.0,1119895.0,3248.0,144880.0,4565.0,50680.0,1089.0,0.049654987,0.000469882,186.2857143,53.38888889,?,344.7952586,31.73713034,46.53810836,105.675496,0.049185105
4420,4420,372,GRG,365,RUS,2003,20,9,2003,20,9,2003,5,3,0.0,7,3,0,1,1,0,0,0,0.0,0,1,1,1,1,2,0.0,7,3,1,3,1,3,1,0,1,1,1,7,0,7,49,75,49,0.0,0,0,0,0,350000.0,65200000.0,18.0,961.0,0.0,61450.0,3248.0,1119895.0,4565.0,144880.0,1089.0,50680.0,0.000469882,0.049654987,0.005368098,0.018730489,0.0,0.002900272,0.031508835,0.021487766,0.009462932,0.049185105
4421,4421,702,TAJ,704,UZB,2004,20,3,2004,20,3,2004,5,3,0.0,19,4,0,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,0,65,0.0,0,0,0,0,160000.0,2400000.0,7.0,54.0,0.0,602.0,4746.0,87128.0,6664.0,25784.0,615.0,3290.0,0.000362756,0.002751501,0.066666667,0.12962963,0.0,0.054471582,0.258454856,0.186930091,0.131839371,0.002388745
4421,4421,704,UZB,702,TAJ,2004,20,3,2004,20,3,2004,5,3,0.0,19,4,0,1,1,0,0,0,0.0,19,4,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,0,0.0,0,0,0,0,2400000.0,160000.0,54.0,7.0,602.0,0.0,87128.0,4746.0,25784.0,6664.0,3290.0,615.0,0.002751501,0.000362756,15.0,7.714285714,?,18.35819638,3.869147659,5.349593496,7.584987658,0.002388745
4422,4422,365,RUS,372,GRG,2004,2,4,2004,6,8,2004,5,3,0.0,19,4,0,1,1,1,1,2,0.0,9,3,1,0,0,0,0.0,19,4,1,3,1,3,1,0,1,127,127,16,7,16,65,49,65,0.0,0,0,0,0,61500000.0,365000.0,999.0,15.0,65583.0,0.0,1131021.0,3657.0,144331.0,4515.0,50920.0,1095.0,0.047631226,0.000440461,168.4931507,66.6,?,309.2756358,31.96699889,46.50228311,108.139606,0.047190765
4422,4422,372,GRG,365,RUS,2004,2,4,2004,6,8,2004,5,3,0.0,19,4,0,1,1,0,0,0,0.0,19,4,1,1,1,2,0.0,9,3,1,1,3,1,3,0,1,127,127,16,16,7,65,65,49,0.0,0,0,0,0,365000.0,61500000.0,15.0,999.0,0.0,65583.0,3657.0,1131021.0,4515.0,144331.0,1095.0,50920.0,0.000440461,0.047631226,0.005934959,0.015015015,0.0,0.003233362,0.031282261,0.021504321,0.009247306,0.047190765
4423,4423,350,GRC,640,TUR,2004,21,10,2004,30,3,2005,0,0,0.0,9,3,0,1,1,1,0,0,0.0,9,3,1,0,1,1,0.0,9,3,1,3,1,3,1,0,1,72,72,7,7,7,49,49,49,0.0,0,0,0,0,5867000.0,9390000.0,171.0,515.0,1967.0,20478.0,66931.0,127868.0,11035.0,66846.0,3941.0,26920.0,0.00392849,0.01453559,0.624813632,0.332038835,0.096054302,0.523438233,0.165080932,0.146396731,0.270266979,0.0106071
4423,4423,350,GRC,640,TUR,2005,21,10,2004,30,3,2005,5,3,0.0,9,3,0,1,1,1,0,0,0.0,9,3,1,0,1,1,0.0,9,3,1,3,1,3,1,0,2,90,162,7,7,7,49,49,49,0.0,0,0,0,0,6786000.0,10328000.0,164.0,515.0,2266.0,20965.0,66856.0,140279.0,11042.0,67743.0,3927.0,27837.0,0.004024749,0.014669331,0.657048799,0.318446602,0.108084903,0.476593075,0.162998391,0.141071236,0.274364843,0.010644582
4423,4423,640,TUR,350,GRC,2004,21,10,2004,30,3,2005,0,0,0.0,9,3,0,1,1,0,1,1,0.0,9,3,1,1,0,0,0.0,9,3,1,1,3,1,3,0,1,72,72,7,7,7,49,49,49,0.0,0,0,0,0,9390000.0,5867000.0,515.0,171.0,20478.0,1967.0,127868.0,66931.0,66846.0,11035.0,26920.0,3941.0,0.01453559,0.00392849,1.600477246,3.011695906,10.41077783,1.910445085,6.057634798,6.830753616,3.700045055,0.0106071
4423,4423,640,TUR,350,GRC,2005,21,10,2004,30,3,2005,5,3,0.0,9,3,0,1,1,0,1,1,0.0,9,3,1,1,0,0,0.0,9,3,1,1,3,1,3,0,2,90,162,7,7,7,49,49,49,0.0,0,0,0,0,10328000.0,6786000.0,515.0,164.0,20965.0,2266.0,140279.0,66856.0,67743.0,11042.0,27837.0,3927.0,0.014669331,0.004024749,1.52195697,3.140243902,9.251985878,2.098226038,6.135029886,7.088617265,3.644781847,0.010644582
4424,4424,365,RUS,372,GRG,2005,22,3,2005,29,9,2006,0,0,0.0,17,4,0,1,1,1,1,2,0.0,14,3,1,0,0,0,0.0,17,4,1,1,3,1,3,0,1,285,285,15,12,15,81,65,81,0.0,0,0,0,0,18768000.0,214000.0,1037.0,11.0,66146.0,0.0,1155463.0,3926.0,143933.0,4475.0,51163.0,1100.0,0.040723398,0.000382955,87.70093458,94.27272727,?,294.3104941,32.16379888,46.51181818,106.3398847,0.040340443
4424,4424,365,RUS,372,GRG,2006,22,3,2005,29,9,2006,5,3,0.0,17,4,0,1,1,1,1,2,0.0,14,3,1,0,0,0,0.0,17,4,1,1,3,1,3,0,2,273,558,15,12,15,81,65,81,0.0,0,0,0,0,24577000.0,339000.0,1027.0,11.0,70830.0,0.0,1196170.0,4117.0,143715.0,4446.0,51410.0,1105.0,0.041070685,0.000395776,72.49852507,93.36363636,?,290.5440855,32.3245614,46.52488688,103.772548,0.040674909
4424,4424,372,GRG,365,RUS,2005,22,3,2005,29,9,2006,0,0,0.0,17,4,0,1,1,0,0,0,0.0,17,4,1,1,1,2,0.0,14,3,1,3,1,3,1,0,1,285,285,15,15,12,81,81,65,0.0,0,0,0,0,214000.0,18768000.0,11.0,1037.0,0.0,66146.0,3926.0,1155463.0,4475.0,143933.0,1100.0,51163.0,0.000382955,0.040723398,0.011402387,0.010607522,0.0,0.003397772,0.031090855,0.021499912,0.009403809,0.040340443
4424,4424,372,GRG,365,RUS,2006,22,3,2005,29,9,2006,5,3,0.0,17,4,0,1,1,0,0,0,0.0,17,4,1,1,1,2,0.0,14,3,1,3,1,3,1,0,2,273,558,15,15,12,81,81,65,0.0,0,0,0,0,339000.0,24577000.0,11.0,1027.0,0.0,70830.0,4117.0,1196170.0,4446.0,143715.0,1105.0,51410.0,0.000395776,0.041070685,0.013793384,0.010710808,0.0,0.003441818,0.030936228,0.021493873,0.00963646,0.040674909
4425,4425,365,RUS,369,UKR,2005,23,3,2005,23,3,2005,5,3,0.0,14,3,0,1,1,1,0,0,0.0,14,3,1,0,0,0,0.0,7,3,1,1,3,1,3,0,1,1,1,12,12,7,65,65,49,0.0,0,0,0,0,18768000.0,1080000.0,1037.0,188.0,66146.0,38641.0,1155463.0,217771.0,143933.0,47136.0,51163.0,12252.0,0.040723398,0.011810693,17.37777778,5.515957447,1.711808701,5.30586258,3.053568398,4.175889651,3.448010883,0.028912705
4425,4425,369,UKR,365,RUS,2005,23,3,2005,23,3,2005,5,3,0.0,14,3,0,1,1,0,0,0,0.0,7,3,1,1,0,0,0.0,14,3,1,3,1,3,1,0,1,1,1,12,7,12,65,49,65,0.0,0,0,0,0,1080000.0,18768000.0,188.0,1037.0,38641.0,66146.0,217771.0,1155463.0,47136.0,143933.0,12252.0,51163.0,0.011810693,0.040723398,0.057544757,0.181292189,0.584177426,0.188470769,0.327485705,0.239469929,0.290022286,0.028912705
4426,4426,702,TAJ,703,KYR,2005,23,3,2005,6,6,2005,5,3,0.0,19,4,0,1,1,1,0,0,0.0,10,3,1,0,0,0,0.0,19,4,1,1,3,1,3,0,1,76,76,16,8,16,65,20,65,0.0,0,0,0,0,62000.0,34000.0,8.0,13.0,0.0,0.0,4816.0,3962.0,6806.0,5042.0,632.0,798.0,0.000357787,0.000357635,1.823529412,0.615384615,?,1.215547703,1.349861166,0.79197995,1.000423253,1.5137e-07
4426,4426,703,KYR,702,TAJ,2005,23,3,2005,6,6,2005,5,3,0.0,19,4,0,1,1,0,0,0,0.0,19,4,1,1,0,0,0.0,10,3,1,3,1,3,1,0,1,76,76,16,16,8,65,65,20,0.0,0,0,0,0,34000.0,62000.0,13.0,8.0,0.0,0.0,3962.0,4816.0,5042.0,6806.0,798.0,632.0,0.000357635,0.000357787,0.548387097,1.625,?,0.822674419,0.740816926,1.262658228,0.999576926,1.5137e-07
4427,4427,702,TAJ,704,UZB,2005,13,5,2005,2,11,2005,5,3,0.0,13,3,0,1,1,1,0,0,0.0,13,3,1,0,0,0,0.0,13,3,1,1,3,1,3,0,1,174,174,11,11,11,49,49,49,0.0,0,0,0,0,62000.0,76000.0,8.0,55.0,0.0,595.0,4816.0,81382.0,6806.0,26044.0,632.0,3311.0,0.000357787,0.002318163,0.815789474,0.145454545,0.0,0.059177705,0.261326985,0.190878889,0.154340565,0.001960376
4427,4427,704,UZB,702,TAJ,2005,13,5,2005,2,11,2005,5,3,0.0,13,3,0,1,1,0,0,0,0.0,13,3,1,1,0,0,0.0,13,3,1,3,1,3,1,0,1,174,174,11,11,11,49,49,49,0.0,0,0,0,0,76000.0,62000.0,55.0,8.0,595.0,0.0,81382.0,4816.0,26044.0,6806.0,3311.0,632.0,0.002318163,0.000357787,1.225806452,6.875,?,16.89825581,3.826623567,5.238924051,6.479178044,0.001960376
4428,4428,703,KYR,704,UZB,2005,23,5,2005,23,5,2005,5,3,0.0,13,3,0,1,1,1,0,0,0.0,13,3,1,0,0,0,0.0,13,3,1,1,3,1,3,0,1,1,1,11,11,11,49,49,49,0.0,0,0,0,0,34000.0,76000.0,13.0,55.0,0.0,595.0,3962.0,81382.0,5042.0,26044.0,798.0,3311.0,0.000357635,0.002318163,0.447368421,0.236363636,0.0,0.048683984,0.193595454,0.241014799,0.154275268,0.001960527
4428,4428,704,UZB,703,KYR,2005,23,5,2005,23,5,2005,5,3,0.0,13,3,0,1,1,0,0,0,0.0,13,3,1,1,0,0,0.0,13,3,1,3,1,3,1,0,1,1,1,11,11,11,49,49,49,0.0,0,0,0,0,76000.0,34000.0,55.0,13.0,595.0,0.0,81382.0,3962.0,26044.0,5042.0,3311.0,798.0,0.002318163,0.000357635,2.235294118,4.230769231,?,20.54063604,5.165410551,4.149122807,6.481920373,0.001960527
4429,4429,365,RUS,385,NOR,2005,24,10,2005,27,10,2005,8,4,0.0,17,4,0,1,1,1,0,0,0.0,0,1,1,0,1,2,0.0,17,4,1,3,1,3,1,0,1,4,4,15,0,15,81,75,81,0.0,0,0,0,0,18768000.0,4887000.0,1037.0,26.0,66146.0,705.0,1155463.0,56355.0,143933.0,4624.0,51163.0,818.0,0.040723398,0.001797687,3.840392879,39.88461538,93.82411348,20.50329163,31.12737889,62.54645477,22.65322443,0.038925711
4429,4429,385,NOR,365,RUS,2005,24,10,2005,27,10,2005,8,4,0.0,17,4,0,1,1,0,1,2,0.0,17,4,1,1,0,0,0.0,0,1,1,1,3,1,3,0,1,4,4,15,15,0,81,81,75,0.0,0,0,0,0,4887000.0,18768000.0,26.0,1037.0,705.0,66146.0,56355.0,1155463.0,4624.0,143933.0,818.0,51163.0,0.001797687,0.040723398,0.260390026,0.025072324,0.010658241,0.048772657,0.032126059,0.015988116,0.044143826,0.038925711
4430,4430,703,KYR,704,UZB,2005,14,12,2005,14,12,2005,5,3,0.0,13,3,0,1,1,1,0,0,0.0,13,3,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,11,11,0,49,49,75,0.0,0,0,0,0,34000.0,76000.0,13.0,55.0,0.0,595.0,3962.0,81382.0,5042.0,26044.0,798.0,3311.0,0.000357635,0.002318163,0.447368421,0.236363636,0.0,0.048683984,0.193595454,0.241014799,0.154275268,0.001960527
4430,4430,704,UZB,703,KYR,2005,14,12,2005,14,12,2005,5,3,0.0,13,3,0,1,1,0,0,0,0.0,0,1,1,1,0,0,0.0,13,3,1,3,1,3,1,0,1,1,1,11,0,11,49,75,49,0.0,0,0,0,0,76000.0,34000.0,55.0,13.0,595.0,0.0,81382.0,3962.0,26044.0,5042.0,3311.0,798.0,0.002318163,0.000357635,2.235294118,4.230769231,?,20.54063604,5.165410551,4.149122807,6.481920373,0.001960527
4431,4431,350,GRC,640,TUR,2006,23,5,2006,16,10,2006,5,3,0.0,9,3,0,1,1,1,1,1,0.0,9,3,1,0,0,0,0.0,9,3,1,1,3,1,3,0,1,147,147,7,7,7,49,49,49,0.0,0,0,0,0,7286000.0,13038000.0,164.0,515.0,2416.0,23315.0,65773.0,152402.0,11053.0,68626.0,3912.0,29091.0,0.003992575,0.015177849,0.558828041,0.318446602,0.103624276,0.431575701,0.161061405,0.13447458,0.263052769,0.011185274
4431,4431,640,TUR,350,GRC,2006,23,5,2006,16,10,2006,5,3,0.0,9,3,0,1,1,0,0,0,0.0,9,3,1,1,1,1,0.0,9,3,1,3,1,3,1,0,1,147,147,7,7,7,49,49,49,0.0,0,0,0,0,13038000.0,7286000.0,515.0,164.0,23315.0,2416.0,152402.0,65773.0,68626.0,11053.0,29091.0,3912.0,0.015177849,0.003992575,1.789459237,3.140243902,9.650248344,2.317090599,6.208812087,7.436349693,3.801518629,0.011185274
4432,4432,703,KYR,704,UZB,2006,30,6,2006,26,9,2006,5,3,0.0,19,4,0,1,1,1,0,0,0.0,19,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,89,89,16,16,0,65,65,65,0.0,0,0,0,0,36000.0,85000.0,13.0,55.0,0.0,617.0,4047.0,83272.0,5082.0,26341.0,804.0,3332.0,0.000355995,0.002303831,0.423529412,0.236363636,0.0,0.048599769,0.192931172,0.241296519,0.15452304,0.001947836
4432,4432,704,UZB,703,KYR,2006,30,6,2006,26,9,2006,5,3,0.0,19,4,0,1,1,0,0,0,0.0,0,1,1,1,0,0,0.0,19,4,1,3,1,3,1,0,1,89,89,16,0,16,65,65,65,0.0,0,0,0,0,85000.0,36000.0,55.0,13.0,617.0,0.0,83272.0,4047.0,26341.0,5082.0,3332.0,804.0,0.002303831,0.000355995,2.361111111,4.230769231,?,20.57622931,5.183195592,4.144278607,6.471526814,0.001947836
4433,4433,702,TAJ,704,UZB,2006,26,9,2006,7,12,2006,5,3,1.0,19,4,0,1,1,1,0,0,0.0,19,4,1,0,0,0,0.0,14,3,1,1,3,1,3,0,1,73,73,16,16,12,65,65,65,0.0,0,0,0,0,73000.0,85000.0,8.0,55.0,0.0,617.0,4846.0,83272.0,6955.0,26341.0,648.0,3332.0,0.000359705,0.002303831,0.858823529,0.145454545,0.0,0.058194831,0.264037053,0.194477791,0.15613361,0.001944125
4433,4433,704,UZB,702,TAJ,2006,26,9,2006,7,12,2006,5,3,1.0,19,4,0,1,1,0,0,0,0.0,14,3,1,1,0,0,0.0,19,4,1,3,1,3,1,0,1,73,73,16,12,16,65,65,65,0.0,0,0,0,0,85000.0,73000.0,55.0,8.0,617.0,0.0,83272.0,4846.0,26341.0,6955.0,3332.0,648.0,0.002303831,0.000359705,1.164383562,6.875,?,17.18365662,3.787347232,5.141975309,6.404770882,0.001944125
4434,4434,371,ARM,640,TUR,2006,11,10,2006,11,10,2006,5,3,0.0,19,4,0,1,1,1,0,0,0.0,19,4,1,0,0,0,0.0,0,1,1,1,3,1,3,0,1,1,1,16,16,0,65,65,65,0.0,0,0,0,0,184000.0,13038000.0,48.0,515.0,0.0,23315.0,2881.0,152402.0,3003.0,68626.0,1083.0,29091.0,0.000632218,0.015177849,0.014112594,0.093203883,0.0,0.018903951,0.043758925,0.037228009,0.041653959,0.014545632
4434,4434,640,TUR,371,ARM,2006,11,10,2006,11,10,2006,5,3,0.0,19,4,0,1,1,0,0,0,0.0,0,1,1,1,0,0,0.0,19,4,1,3,1,3,1,0,1,1,1,16,0,16,65,65,65,0.0,0,0,0,0,13038000.0,184000.0,515.0,48.0,23315.0,0.0,152402.0,2881.0,68626.0,3003.0,29091.0,1083.0,0.015177849,0.000632218,70.85869565,10.72916667,?,52.89899341,22.85248085,26.86149584,24.00732185,0.014545632
4435,4435,350,GRC,640,TUR,2007,12,5,2007,24,7,2007,5,3,0.0,9,3,0,1,1,1,0,0,0.0,9,3,1,0,1,1,0.0,9,3,1,3,1,3,1,0,1,74,74,7,7,7,49,49,49,0.0,0,0,0,0,8653000.0,13643000.0,147.0,515.0,2554.0,25754.0,68439.0,167280.0,11067.0,69497.0,3898.0,30085.0,0.00393247,0.015321324,0.634244668,0.285436893,0.099169061,0.409128407,0.159244284,0.129566229,0.256666428,0.011388855
4435,4435,640,TUR,350,GRC,2007,12,5,2007,24,7,2007,5,3,0.0,9,3,0,1,1,0,1,1,0.0,9,3,1,1,0,0,0.0,9,3,1,1,3,1,3,0,1,74,74,7,7,7,49,49,49,0.0,0,0,0,0,13643000.0,8653000.0,515.0,147.0,25754.0,2554.0,167280.0,68439.0,69497.0,11067.0,30085.0,3898.0,0.015321324,0.00393247,1.576678609,3.503401361,10.08379013,2.444220401,6.279660251,7.718060544,3.896107522,0.011388855
4436,4436,365,RUS,372,GRG,2007,6,8,2007,31,12,2010,0,0,0.0,19,4,0,1,1,1,1,2,0.0,19,4,1,0,0,0,0.0,19,4,1,1,3,1,3,0,1,148,148,16,16,16,65,65,65,0.0,0,0,0,0,32215000.0,573000.0,1027.0,11.0,72387.0,0.0,1210969.0,3974.0,143652.0,4426.0,51661.0,1111.0,0.041069247,0.000416388,56.22164049,93.36363636,?,304.7229492,32.45639404,46.49954995,98.63224563,0.040652859
4436,4436,365,RUS,372,GRG,2008,6,8,2007,31,12,2010,0,0,0.0,19,4,0,1,1,1,1,2,0.0,19,4,1,0,0,0,0.0,19,4,1,1,3,1,3,0,2,366,514,16,16,16,65,65,65,0.0,0,0,0,0,40484000.0,1037000.0,1027.0,21.0,68510.0,0.0,1240975.0,3476.0,143677.0,4413.0,52216.0,1116.0,0.040875051,0.000535437,39.03953713,48.9047619,?,357.0123705,32.55767052,46.78853047,76.33961428,0.040339614
4436,4436,365,RUS,372,GRG,2009,6,8,2007,31,12,2010,0,0,0.0,19,4,0,1,1,1,1,2,0.0,19,4,1,0,0,0,0.0,19,4,1,1,3,1,3,0,3,365,879,16,16,16,65,65,65,0.0,0,0,0,0,38293000.0,604000.0,1027.0,21.0,60011.0,0.0,1171911.0,3336.0,143690.0,4401.0,52777.0,1122.0,0.039313033,0.000474665,63.39900662,48.9047619,?,351.2922662,32.64939786,47.03832442,82.82276857,0.038838368
